track_name,track_id,duration_ms,album_name,release_date,label,album_popularity,album_id,artist_id,duration_sec
Rummel,3gRUhf86ZGveXZvxiVgxmx,384000,Deep Playa 3,2019-10-08 00:00:00 UTC,NCTRNL,19,1hQulrmpbV3sm6yLgQ5JdE,0LyfQWJT6nXafLPZqxe9Of,384.0
Who Knew,4liq8jJSxy7hvLk8NkHKB2,319000,Deep Playa 3,2019-10-08 00:00:00 UTC,NCTRNL,19,1hQulrmpbV3sm6yLgQ5JdE,0LyfQWJT6nXafLPZqxe9Of,319.0
Amnoon,3B4dGm3Hlpt3iqPor0iRoR,424033,Deep Playa 3,2019-10-08 00:00:00 UTC,NCTRNL,19,1hQulrmpbV3sm6yLgQ5JdE,0LyfQWJT6nXafLPZqxe9Of,424.033
The Hidden Key,7mygjLooX4bIbkobNT45fI,473949,Deep Playa 3,2019-10-08 00:00:00 UTC,NCTRNL,19,1hQulrmpbV3sm6yLgQ5JdE,0LyfQWJT6nXafLPZqxe9Of,473.949
Ujan,5fkuGDsMoOB7ML2H384wpc,365820,Deep Playa 3,2019-10-08 00:00:00 UTC,NCTRNL,19,1hQulrmpbV3sm6yLgQ5JdE,0LyfQWJT6nXafLPZqxe9Of,365.82
Endless Story,5FWlcQFcXIQf92NniulJni,592000,Deep Playa 3,2019-10-08 00:00:00 UTC,NCTRNL,19,1hQulrmpbV3sm6yLgQ5JdE,0LyfQWJT6nXafLPZqxe9Of,592.0
Sarab,7nZQe32UbEohZqiJcxm28P,436173,Deep Playa 3,2019-10-08 00:00:00 UTC,NCTRNL,19,1hQulrmpbV3sm6yLgQ5JdE,0LyfQWJT6nXafLPZqxe9Of,436.173
7Sky,2o55mt2mRc5PSTv1XJL5Zn,381639,Deep Playa 3,2019-10-08 00:00:00 UTC,NCTRNL,19,1hQulrmpbV3sm6yLgQ5JdE,0LyfQWJT6nXafLPZqxe9Of,381.639
Walking By A Dream,1vE34zi7MNQqmr0dQrDlQw,382784,Deep Playa 3,2019-10-08 00:00:00 UTC,NCTRNL,19,1hQulrmpbV3sm6yLgQ5JdE,0LyfQWJT6nXafLPZqxe9Of,382.784
The Code Of Hammurabi,6G6dLmgm4JEjusKK9XS3Hu,427118,Deep Playa 3,2019-10-08 00:00:00 UTC,NCTRNL,19,1hQulrmpbV3sm6yLgQ5JdE,0LyfQWJT6nXafLPZqxe9Of,427.118
Iron Planet,0CEFGGmi7AvShMkXft0QuC,545263,Deep Playa 3,2019-10-08 00:00:00 UTC,NCTRNL,19,1hQulrmpbV3sm6yLgQ5JdE,0LyfQWJT6nXafLPZqxe9Of,545.263
Reversible Sabbath,1T2i84gDecIo6P2SEGbFTs,154640,Everything Comes And Goes: A Tribute To Black Sabbath,2005-01-01 00:00:00 UTC,Temporary Residence Ltd.,9,1kKogZKA94ew81c7mWDY8i,0LyfQWJT6nXafLPZqxe9Of,154.64
Fairies Wear Boots,5kdHLB3D5zVIos07MdyQsU,339626,Everything Comes And Goes: A Tribute To Black Sabbath,2005-01-01 00:00:00 UTC,Temporary Residence Ltd.,9,1kKogZKA94ew81c7mWDY8i,0LyfQWJT6nXafLPZqxe9Of,339.626
Sabbath Bloody Sabbath,42IWeHUNRQHXOXGT4hSt9T,413266,Everything Comes And Goes: A Tribute To Black Sabbath,2005-01-01 00:00:00 UTC,Temporary Residence Ltd.,9,1kKogZKA94ew81c7mWDY8i,0LyfQWJT6nXafLPZqxe9Of,413.266
Changes,6uwzQ23beHQIIKnDnHHVn4,228066,Everything Comes And Goes: A Tribute To Black Sabbath,2005-01-01 00:00:00 UTC,Temporary Residence Ltd.,9,1kKogZKA94ew81c7mWDY8i,0LyfQWJT6nXafLPZqxe9Of,228.066
Planet Caravan,290W684chPkaXcIq8onDx1,413093,Everything Comes And Goes: A Tribute To Black Sabbath,2005-01-01 00:00:00 UTC,Temporary Residence Ltd.,9,1kKogZKA94ew81c7mWDY8i,0LyfQWJT6nXafLPZqxe9Of,413.093
Iron Man,4qptrCdz3hOTaLXBMIASm5,254026,Everything Comes And Goes: A Tribute To Black Sabbath,2005-01-01 00:00:00 UTC,Temporary Residence Ltd.,9,1kKogZKA94ew81c7mWDY8i,0LyfQWJT6nXafLPZqxe9Of,254.026
Sweet Leaf,5RUE5rMIQi0SFxZbmLygb2,260160,Everything Comes And Goes: A Tribute To Black Sabbath,2005-01-01 00:00:00 UTC,Temporary Residence Ltd.,9,1kKogZKA94ew81c7mWDY8i,0LyfQWJT6nXafLPZqxe9Of,260.16
Fx,5o4jauTeWyMkkMmT1VaRWI,108040,Everything Comes And Goes: A Tribute To Black Sabbath,2005-01-01 00:00:00 UTC,Temporary Residence Ltd.,9,1kKogZKA94ew81c7mWDY8i,0LyfQWJT6nXafLPZqxe9Of,108.04
Black Sabbath,7eNnW3zjou9k4H9Vwwb8Qw,255760,Everything Comes And Goes: A Tribute To Black Sabbath,2005-01-01 00:00:00 UTC,Temporary Residence Ltd.,9,1kKogZKA94ew81c7mWDY8i,0LyfQWJT6nXafLPZqxe9Of,255.76
Left From The Station,7CC8iOBJOZv8037AqEe0jw,412560,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,412.56
The Universe Around Me - Original Mix,5bLcHZczARR6al6ZQGelzA,441358,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,441.358
The Crab Candidate - Applicant Mix,2PK8UIcqknVrg8jJJi4QO5,560775,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,560.775
One In A Million - Robert Babicz Remix,4VwU5FdAk95HoQk7vkQoEi,357739,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,357.739
Symphony In A Summer Night,0U5pdlFtbELdE7glYLCt7c,450000,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,450.0
Keep On Bringin Me Down,1wtHqWaVpMfC8F22N6sTPf,398048,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,398.048
Like A Poison Snake,0NpDe9K07fYDdgxBCxjlBd,270173,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,270.173
Hardware Illusion,3RqMlsxIgQwDIqMq5iCQOQ,523770,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,523.77
Special Taste,0J3nGbV6UvDTjQGaqI1OUh,440000,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,440.0
City Life,1JxKkgOiyQ3iDMnZwcIQuN,377760,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,377.76
Trip To Chicago,3uwUSg0YWlzhLgNksdIuwv,461311,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,461.311
One Night In Peru,71iFIC0Iz9fk2OPppSgeqE,433598,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,433.598
Indecent Proposal,1EiqsKBq4CAeE5XpAXvFqW,372000,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,372.0
She'S Gone Away,1mKCi2gE9rd1gssS1jDbpG,422538,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,422.538
This Stuff - Deeper Tech Mix,7pBxUQEiBl2ZhJI1gNVdCi,426731,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,426.731
Everybody - Original Mix,026nNfECbifpU81cqPzkj2,400629,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,400.629
Prisoner With A Key,16lmXuHlUkvcCxWwY7cSoa,418000,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,418.0
Silom - Forteba Remix,4FTYXvj1Omee0ip4bw6NmW,401249,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,401.249
Flashback,6sy4gnYcRiL2dcqVRgKkt2,390743,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,390.743
French Kiss,3fGHFP0rZpYSpKpQJe2XF0,464000,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,464.0
Tarsis - Original Mix,310D5qMOdZrirSNdpj8M5r,386508,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,386.508
Solar Wind - Original Mix,0caOk4t9SiG34VxIwv436X,415610,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,415.61
Ganja Mist,7tNcPgy6uBnmoPgMgtp4GF,605106,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,605.106
Dub Soda,3AdPYNqNaNa8YBWvgSEtKc,307053,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,307.053
Nordic Harbour,5UWVVHD0nuNm5Q9Q0FKk2R,387540,"Deep Paradise Beats, Vol. 3",2018-02-01 00:00:00 UTC,Tronic Soundz,1,1yYpcHDkYKhX1CdoqKvby2,0LyfQWJT6nXafLPZqxe9Of,387.54
Slap My Bass,2swltToRplTlUu3JiognGo,374040,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,374.04
Take Me,1HWrN0Fha3DqkyJTeNOe7B,435070,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,435.07
All Nite - Terry Lee Brown Junior Remix,3z6WO7BRI3Oky8w3MlTsgP,478095,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,478.095
Bonzai Drive,2vvjgc8apoZOLN2Ox6Ra5Q,431840,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,431.84
Cross The Line,5rm2N4pVSBoyxAcr41MQ1l,624000,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,624.0
Snow Angel,3hUdHSHKdjjWyCugtFes1i,286673,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,286.673
Kawai Five Go! - Original,0HZ6EtHK9Ed59zGJN2bu5O,416917,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,416.917
Time - Original,2tTMhlQO2au9vv4AbIHpu9,425586,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,425.586
Sweet Elegance,1ONIEs36M1gU2gkqbSdwCr,446400,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,446.4
Deliverance,0cL9XXDqDRkfIjNL8hLmLw,341463,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,341.463
No Turning Back,45BMKrTPuU9jZvsqky7ldP,495840,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,495.84
Dedication,0YOfuge5J49A6Wl2LwGdfa,404630,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,404.63
Changes,46PHcQxcToh2N6vHXUs1ck,350700,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,350.7
Croisette - Tony Cliffton & Xsaid Remix,2XJ1DpjPMDwg9pRfFB1hHR,373725,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,373.725
Back To Me,3CHsPQWqeD0BnozUmbmisV,499146,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,499.146
Prezantation,3RM4vMKpl5kCHNaycUTHAh,349439,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,349.439
Chop,1GYOmE3LESB9qK4ltthtjm,504546,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,504.546
Love To Feel You - Original,4C6sg6TPfDoAMErB8W7E2I,247222,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,247.222
Reines Claudes,3oKdeb3itWdMLtIRl1ya7i,356190,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,356.19
Hiding,1JgbvEJbePn5DvuQgBrVb2,139266,"Deep Paradise Beats, Vol. 4",2020-04-27 00:00:00 UTC,Tronic Soundz,1,26cvqIcrY2kzAvzD8fdY3q,0LyfQWJT6nXafLPZqxe9Of,139.266
Don'T Stop - Radio Edit,2CDnqJjRj5rKho0F56x2Az,220000,Black Seven 2Nd Birthday Va,2022-06-13 00:00:00 UTC,Black Seven Music,1,2JoOsqv42WftDxYXj3eWN5,0LyfQWJT6nXafLPZqxe9Of,220.0
Dreaming - Radio Edit,3zhpAd8G0t35uDR1C5ul7b,222000,Black Seven 2Nd Birthday Va,2022-06-13 00:00:00 UTC,Black Seven Music,1,2JoOsqv42WftDxYXj3eWN5,0LyfQWJT6nXafLPZqxe9Of,222.0
Don'T Stop - Extended Mix,2Zfcp1TOyzvQ3Z31Mi8DNh,376000,Black Seven 2Nd Birthday Va,2022-06-13 00:00:00 UTC,Black Seven Music,1,2JoOsqv42WftDxYXj3eWN5,0LyfQWJT6nXafLPZqxe9Of,376.0
Dreaming - Extended Mix,2OS2NTjfUgFVtPjdCyP35F,374000,Black Seven 2Nd Birthday Va,2022-06-13 00:00:00 UTC,Black Seven Music,1,2JoOsqv42WftDxYXj3eWN5,0LyfQWJT6nXafLPZqxe9Of,374.0
The Shaman - Extended Mix,4gx3DdGaJIxebolTBIY0YG,424000,Black Seven 2Nd Birthday Va,2022-06-13 00:00:00 UTC,Black Seven Music,1,2JoOsqv42WftDxYXj3eWN5,0LyfQWJT6nXafLPZqxe9Of,424.0
Keziah - Radio Edit,6YiSUDS8pbuABnKKG5zeL3,192000,Black Seven 2Nd Birthday Va,2022-06-13 00:00:00 UTC,Black Seven Music,1,2JoOsqv42WftDxYXj3eWN5,0LyfQWJT6nXafLPZqxe9Of,192.0
Step By Step - Extended Mix,47H8xADpfc6cpHUbbLUBIZ,328000,Black Seven 2Nd Birthday Va,2022-06-13 00:00:00 UTC,Black Seven Music,1,2JoOsqv42WftDxYXj3eWN5,0LyfQWJT6nXafLPZqxe9Of,328.0
The Shaman - Radio Edit,0i11zIiv08XaFT8BdLV4eY,224000,Black Seven 2Nd Birthday Va,2022-06-13 00:00:00 UTC,Black Seven Music,1,2JoOsqv42WftDxYXj3eWN5,0LyfQWJT6nXafLPZqxe9Of,224.0
Keziah - Extended Mix,7pB3XebwKnsbFYUNap7JGh,388000,Black Seven 2Nd Birthday Va,2022-06-13 00:00:00 UTC,Black Seven Music,1,2JoOsqv42WftDxYXj3eWN5,0LyfQWJT6nXafLPZqxe9Of,388.0
Goodbye - Extended Mix,1VSJfsIuMVAcIF8mQz9ZK6,370000,Black Seven 2Nd Birthday Va,2022-06-13 00:00:00 UTC,Black Seven Music,1,2JoOsqv42WftDxYXj3eWN5,0LyfQWJT6nXafLPZqxe9Of,370.0
Goodbye - Radio Edit,2iGjF1DMoUb8Sp2EWaSmZd,216000,Black Seven 2Nd Birthday Va,2022-06-13 00:00:00 UTC,Black Seven Music,1,2JoOsqv42WftDxYXj3eWN5,0LyfQWJT6nXafLPZqxe9Of,216.0
Gotham - Extended Mix,6c5IrSD2dlyfbiC9kynp2A,364000,Black Seven 2Nd Birthday Va,2022-06-13 00:00:00 UTC,Black Seven Music,1,2JoOsqv42WftDxYXj3eWN5,0LyfQWJT6nXafLPZqxe9Of,364.0
Gotham - Radio Edit,4Au0Hw0uWPViqMQPJys4yj,221500,Black Seven 2Nd Birthday Va,2022-06-13 00:00:00 UTC,Black Seven Music,1,2JoOsqv42WftDxYXj3eWN5,0LyfQWJT6nXafLPZqxe9Of,221.5
War Pigs,6ip0b1PseLTxMpKGo0Cpwa,490080,Into The Void: A Tribute To Black Sabbath'S Greatest Hits 1970 -1979,2018-09-07 00:00:00 UTC,Versailles Records,3,2KaNw6LStEWSHDpzH8xfFb,0LyfQWJT6nXafLPZqxe9Of,490.08
Under The Sun,7q7uaGGs3OKATNcUbeB60B,396600,Into The Void: A Tribute To Black Sabbath'S Greatest Hits 1970 -1979,2018-09-07 00:00:00 UTC,Versailles Records,3,2KaNw6LStEWSHDpzH8xfFb,0LyfQWJT6nXafLPZqxe9Of,396.6
Wicked World,7oX1iKDn0vaeVrMVW1Qt3s,265354,Into The Void: A Tribute To Black Sabbath'S Greatest Hits 1970 -1979,2018-09-07 00:00:00 UTC,Versailles Records,3,2KaNw6LStEWSHDpzH8xfFb,0LyfQWJT6nXafLPZqxe9Of,265.354
Planet Caravan,5gKiMytBlxBUwwAwOaIm4y,245811,Into The Void: A Tribute To Black Sabbath'S Greatest Hits 1970 -1979,2018-09-07 00:00:00 UTC,Versailles Records,3,2KaNw6LStEWSHDpzH8xfFb,0LyfQWJT6nXafLPZqxe9Of,245.811
A National Acrobat,7lIuu73kvjk5o2kH0I7dmx,371040,Into The Void: A Tribute To Black Sabbath'S Greatest Hits 1970 -1979,2018-09-07 00:00:00 UTC,Versailles Records,3,2KaNw6LStEWSHDpzH8xfFb,0LyfQWJT6nXafLPZqxe9Of,371.04
Sabbath Medley,2PxCmrdeO0unG4VhROD6ql,296923,Into The Void: A Tribute To Black Sabbath'S Greatest Hits 1970 -1979,2018-09-07 00:00:00 UTC,Versailles Records,3,2KaNw6LStEWSHDpzH8xfFb,0LyfQWJT6nXafLPZqxe9Of,296.923
After Forver,2BVJTl1bRonv1KoEaIZ2sl,321211,Into The Void: A Tribute To Black Sabbath'S Greatest Hits 1970 -1979,2018-09-07 00:00:00 UTC,Versailles Records,3,2KaNw6LStEWSHDpzH8xfFb,0LyfQWJT6nXafLPZqxe9Of,321.211
Children Of The Grave,7K9GWLhSGVGGOIhkZd0Gv5,315415,Into The Void: A Tribute To Black Sabbath'S Greatest Hits 1970 -1979,2018-09-07 00:00:00 UTC,Versailles Records,3,2KaNw6LStEWSHDpzH8xfFb,0LyfQWJT6nXafLPZqxe9Of,315.415
